Datetime,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,icon,fog,rain,snow,hail,thunder,tornado
04/05/16 02:51,10,50,8.3,46.9,89,7.4,4.6,-9999,-9999,90,East,8,5,1009.3,29.81,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 03:51,10,50,8.3,46.9,89,0,0,-9999,-9999,0,North,11.3,7,1009.2,29.81,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 04:13,10,50,7.8,46,86,9.3,5.8,-9999,-9999,0,Variable,16.1,10,1009.7,29.82,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 04:48,10,50,7,44.6,82,11.1,6.9,-9999,-9999,0,Variable,16.1,10,1010,29.83,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 04:51,10,50,7.2,45,83,9.3,5.8,-9999,-9999,80,East,16.1,10,1009,29.8,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 04:58,10,50,6.1,43,77,5.6,3.5,-9999,-9999,0,Variable,16.1,10,1009.7,29.82,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 05:51,10,50,6.7,44.1,80,14.8,9.2,-9999,-9999,60,ENE,16.1,10,1009,29.8,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 06:42,9.4,48.9,6.7,44.1,83,14.8,9.2,27.8,17.3,80,East,9.7,6,1009.7,29.82,-999,-999,-9999,-9999,0,0,Light Rain,rain,0,1,0,0,0,0
04/05/16 06:51,9.4,48.9,7.2,45,86,11.1,6.9,-9999,-9999,0,Variable,4.8,3,1009.4,29.81,-999,-999,-9999,-9999,0.3,0.01,Light Rain,rain,0,1,0,0,0,0
04/05/16 07:37,9.4,48.9,7.2,45,86,7.4,4.6,-9999,-9999,70,ENE,16.1,10,1010.4,29.84,-999,-999,-9999,-9999,0,0,Overcast,cloudy,0,0,0,0,0,0
04/05/16 07:51,10,50,7.2,45,83,11.1,6.9,-9999,-9999,70,ENE,16.1,10,1009.5,29.81,-999,-999,-9999,-9999,0,0,Overcast,cloudy,0,0,0,0,0,0
04/05/16 08:51,10.6,51.1,6.7,44.1,77,11.1,6.9,-9999,-9999,0,Variable,16.1,10,1008.9,29.8,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 09:51,10.6,51.1,6.1,43,74,20.4,12.7,29.6,18.4,60,ENE,16.1,10,1008.9,29.8,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 10:51,10.6,51.1,6.1,43,74,22.2,13.8,-9999,-9999,60,ENE,16.1,10,1009,29.8,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 11:12,10,50,6.7,44.1,80,18.5,11.5,31.5,19.6,70,ENE,14.5,9,1009.7,29.82,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 11:51,10,50,7.2,45,83,18.5,11.5,29.6,18.4,70,ENE,14.5,9,1008.4,29.78,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 12:51,10,50,6.7,44.1,80,22.2,13.8,38.9,24.2,70,ENE,16.1,10,1007.9,29.77,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 13:51,10,50,6.7,44.1,80,13,8.1,-9999,-9999,70,ENE,12.9,8,1007.6,29.76,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 14:51,9.4,48.9,6.7,44.1,83,18.5,11.5,-9999,-9999,60,ENE,11.3,7,1006.8,29.73,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 15:37,10,50,6.1,43,77,16.7,10.4,27.8,17.3,70,ENE,16.1,10,1007.7,29.76,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 15:51,10.6,51.1,6.1,43,74,20.4,12.7,33.3,20.7,70,ENE,16.1,10,1006.8,29.73,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 16:41,10,50,7.2,45,83,14.8,9.2,-9999,-9999,60,ENE,16.1,10,1007,29.74,-999,-999,-9999,-9999,0,0,Overcast,cloudy,0,0,0,0,0,0
04/05/16 16:51,10,50,7.2,45,83,11.1,6.9,-9999,-9999,80,East,14.5,9,1006.2,29.72,-999,-999,-9999,-9999,0,0,Overcast,cloudy,0,0,0,0,0,0
04/05/16 16:58,10,50,7.2,45,83,7.4,4.6,-9999,-9999,0,Variable,14.5,9,1007,29.74,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 17:38,10,50,7.8,46,86,11.1,6.9,-9999,-9999,90,East,11.3,7,1007.3,29.75,-999,-999,-9999,-9999,0,0,Light Rain,rain,0,1,0,0,0,0
04/05/16 17:48,10,50,7,44.6,82,14.8,9.2,-9999,-9999,60,ENE,12.9,8,1007,29.74,-999,-999,-9999,-9999,0,0,Light Rain,rain,0,1,0,0,0,0
04/05/16 17:51,10,50,7.8,46,86,20.4,12.7,-9999,-9999,70,ENE,14.5,9,1006.3,29.72,-999,-999,-9999,-9999,0,0,Overcast,cloudy,0,0,0,0,0,0
04/05/16 18:18,10,50,7.8,46,86,11.1,6.9,-9999,-9999,50,NE,12.9,8,1007.3,29.75,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 18:51,10,50,8.3,46.9,89,7.4,4.6,-9999,-9999,30,NNE,6.4,4,1006.8,29.73,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 19:48,10,50,8,46.4,87,14.8,9.2,-9999,-9999,60,ENE,12.9,8,1007.7,29.76,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 19:51,10,50,7.8,46,86,14.8,9.2,-9999,-9999,60,ENE,14.5,9,1006.9,29.74,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 20:51,10,50,6.7,44.1,80,18.5,11.5,29.6,18.4,50,NE,16.1,10,1007.4,29.75,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 21:51,10,50,5.6,42.1,74,16.7,10.4,29.6,18.4,50,NE,16.1,10,1007.6,29.76,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 22:51,9.4,48.9,5,41,74,13,8.1,27.8,17.3,50,NE,16.1,10,1007.1,29.74,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
04/05/16 23:51,9.4,48.9,5,41,74,16.7,10.4,33.3,20.7,50,NE,16.1,10,1007,29.74,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 00:51,9.4,48.9,5,41,74,13,8.1,-9999,-9999,60,ENE,16.1,10,1007,29.74,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 01:51,8.9,48,5,41,77,13,8.1,27.8,17.3,70,ENE,16.1,10,1006.5,29.73,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 02:51,8.9,48,5.6,42.1,80,9.3,5.8,-9999,-9999,0,Variable,16.1,10,1006.7,29.73,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 03:16,8.9,48,5.6,42.1,80,13,8.1,-9999,-9999,50,NE,16.1,10,1006.7,29.73,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 03:51,8.3,46.9,5.6,42.1,83,7.4,4.6,-9999,-9999,0,Variable,16.1,10,1005.9,29.71,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 04:13,8.3,46.9,5.6,42.1,83,13,8.1,-9999,-9999,50,NE,16.1,10,1007,29.74,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 04:42,8.3,46.9,6.1,43,86,9.3,5.8,-9999,-9999,0,Variable,11.3,7,1006.7,29.73,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 04:51,8.3,46.9,6.1,43,86,9.3,5.8,-9999,-9999,30,NNE,16.1,10,1006.1,29.71,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 05:35,8.3,46.9,5.6,42.1,83,14.8,9.2,-9999,-9999,50,NE,16.1,10,1006.3,29.72,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 05:42,8.3,46.9,5.6,42.1,83,11.1,6.9,-9999,-9999,0,Variable,16.1,10,1006,29.71,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 05:51,8.3,46.9,5,41,80,13,8.1,-9999,-9999,50,NE,16.1,10,1005.5,29.7,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 06:51,8.3,46.9,6.1,43,86,11.1,6.9,-9999,-9999,0,Variable,8,5,1005.5,29.7,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 07:51,8.9,48,5,41,77,18.5,11.5,-9999,-9999,60,ENE,16.1,10,1005.9,29.71,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 08:26,8.9,48,5,41,77,9.3,5.8,-9999,-9999,0,Variable,16.1,10,1006.7,29.73,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 08:51,8.9,48,5.6,42.1,80,9.3,5.8,-9999,-9999,0,Variable,9.7,6,1005.8,29.7,-999,-999,-9999,-9999,-9999,-9999,Haze,hazy,0,0,0,0,0,0
05/05/16 09:51,10,50,5.6,42.1,74,9.3,5.8,-9999,-9999,0,Variable,16.1,10,1006.1,29.71,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 10:51,10.6,51.1,5,41,68,11.1,6.9,-9999,-9999,0,Variable,16.1,10,1005.9,29.71,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 11:51,11.1,52,5,41,66,16.7,10.4,-9999,-9999,60,ENE,16.1,10,1005.7,29.7,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 12:51,12.2,54,5.6,42.1,64,13,8.1,-9999,-9999,80,East,16.1,10,1005,29.68,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 13:51,12.2,54,5.6,42.1,64,13,8.1,-9999,-9999,90,East,16.1,10,1004.6,29.67,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 14:31,13.3,55.9,5.6,42.1,60,18.5,11.5,27.8,17.3,50,NE,16.1,10,1004.6,29.67,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 14:51,13.9,57,5.6,42.1,57,16.7,10.4,31.5,19.6,50,NE,16.1,10,1003.8,29.65,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 15:51,13.3,55.9,5.6,42.1,60,14.8,9.2,27.8,17.3,40,NE,16.1,10,1003.4,29.63,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 16:51,13.3,55.9,5.6,42.1,60,18.5,11.5,27.8,17.3,60,ENE,16.1,10,1003.5,29.64,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 17:51,13.3,55.9,5.6,42.1,60,13,8.1,-9999,-9999,40,NE,16.1,10,1003.5,29.64,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 18:51,13.3,55.9,5.6,42.1,60,18.5,11.5,29.6,18.4,60,ENE,16.1,10,1003.4,29.63,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 19:20,12.8,55,5.6,42.1,62,20.4,12.7,31.5,19.6,60,ENE,16.1,10,1004.3,29.66,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 19:51,12.8,55,6.1,43,64,16.7,10.4,33.3,20.7,40,NE,16.1,10,1004,29.65,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 20:51,12.2,54,6.1,43,66,13,8.1,-9999,-9999,80,East,16.1,10,1004.5,29.67,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 21:18,12.2,54,6.1,43,66,16.7,10.4,27.8,17.3,70,ENE,16.1,10,1005.3,29.69,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 21:33,12.2,54,6.1,43,66,14.8,9.2,-9999,-9999,60,ENE,16.1,10,1005.3,29.69,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 21:51,12.2,54,6.1,43,66,14.8,9.2,-9999,-9999,50,NE,16.1,10,1004.9,29.68,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 22:51,12.2,54,6.1,43,66,13,8.1,-9999,-9999,80,East,16.1,10,1005,29.68,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
05/05/16 23:51,11.7,53.1,6.1,43,69,14.8,9.2,-9999,-9999,50,NE,16.1,10,1005.1,29.68,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
06/05/16 00:51,11.1,52,6.1,43,71,11.1,6.9,27.8,17.3,0,Variable,16.1,10,1004.3,29.66,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
06/05/16 01:51,11.1,52,5.6,42.1,69,20.4,12.7,33.3,20.7,60,ENE,16.1,10,1004.5,29.67,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
06/05/16 02:51,10,50,6.1,43,77,11.1,6.9,-9999,-9999,80,East,12.9,8,1005.2,29.69,-999,-999,-9999,-9999,0,0,Light Rain,rain,0,1,0,0,0,0
06/05/16 03:25,10,50,6.7,44.1,80,9.3,5.8,-9999,-9999,0,Variable,16.1,10,1005.6,29.7,-999,-999,-9999,-9999,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
06/05/16 03:51,9.4,48.9,7.2,45,86,13,8.1,-9999,-9999,50,NE,11.3,7,1004.5,29.67,-999,-999,-9999,-9999,0.5,0.02,Light Rain,rain,0,1,0,0,0,0
06/05/16 04:51,8.9,48,7.2,45,89,11.1,6.9,-9999,-9999,60,ENE,16.1,10,1004.5,29.67,-999,-999,-9999,-9999,1.8,0.07,Overcast,cloudy,0,0,0,0,0,0
06/05/16 05:26,9.4,48.9,7.2,45,86,13,8.1,-9999,-9999,60,ENE,14.5,9,1006,29.71,-999,-999,-9999,-9999,0,0,Light Rain,rain,0,1,0,0,0,0
06/05/16 05:51,8.9,48,7.2,45,89,0,0,-9999,-9999,0,North,8,5,1005.2,29.69,-999,-999,-9999,-9999,1,0.04,Light Rain,rain,0,1,0,0,0,0
06/05/16 06:35,8.9,48,7.2,45,89,14.8,9.2,-9999,-9999,50,NE,4,2.5,1005.6,29.7,-999,-999,-9999,-9999,1.8,0.07,Rain,rain,0,1,0,0,0,0
06/05/16 06:42,8.9,48,7.2,45,89,13,8.1,-9999,-9999,50,NE,4.8,3,1006,29.71,-999,-999,-9999,-9999,2,0.08,Light Rain,rain,0,1,0,0,0,0
06/05/16 06:51,8.9,48,7.2,45,89,11.1,6.9,-9999,-9999,60,ENE,8,5,1005.3,29.69,-999,-999,-9999,-9999,2,0.08,Light Rain,rain,0,1,0,0,0,0
06/05/16 07:49,9,48.2,7,44.6,87,14.8,9.2,-9999,-9999,60,ENE,12.9,8,1006,29.71,-999,-999,-9999,-9999,0.8,0.03,Overcast,cloudy,0,0,0,0,0,0
06/05/16 07:51,8.9,48,7.2,45,89,22.2,13.8,31.5,19.6,60,ENE,14.5,9,1005.3,29.69,-999,-999,-9999,-9999,0.8,0.03,Overcast,cloudy,0,0,0,0,0,0
06/05/16 08:09,8.9,48,7.2,45,89,16.7,10.4,29.6,18.4,60,ENE,4,2.5,1006.3,29.72,-999,-999,-9999,-9999,0,0,Rain,rain,0,1,0,0,0,0
06/05/16 08:11,8.9,48,7.2,45,89,20.4,12.7,29.6,18.4,60,ENE,2.8,1.8,1006.3,29.72,-999,-999,-9999,-9999,0.3,0.01,Heavy Rain,rain,0,1,0,0,0,0
06/05/16 08:39,8.9,48,7.2,45,89,24.1,15,38.9,24.2,70,ENE,4.8,3,1006.3,29.72,-999,-999,-9999,-9999,3,0.12,Light Rain,rain,0,1,0,0,0,0
06/05/16 08:51,8.9,48,7.2,45,89,16.7,10.4,31.5,19.6,60,ENE,9.7,6,1005.6,29.7,-999,-999,-9999,-9999,3,0.12,Light Rain,rain,0,1,0,0,0,0
06/05/16 09:10,9.4,48.9,7.2,45,86,24.1,15,40.7,25.3,60,ENE,9.7,6,1006.3,29.72,-999,-999,-9999,-9999,0,0,Light Rain,rain,0,1,0,0,0,0
06/05/16 09:48,9,48.2,7,44.6,87,13,8.1,33.3,20.7,80,East,16.1,10,1005.6,29.7,-999,-999,-9999,-9999,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0
06/05/16 09:51,9.4,48.9,7.8,46,90,9.3,5.8,-9999,-9999,0,Variable,16.1,10,1005.1,29.68,-999,-999,-9999,-9999,0.5,0.02,Overcast,cloudy,0,0,0,0,0,0
06/05/16 09:57,9.4,48.9,7.2,45,86,18.5,11.5,33.3,20.7,60,ENE,2.4,1.5,1006.3,29.72,-999,-999,-9999,-9999,0.3,0.01,Heavy Rain,rain,0,1,0,0,0,0
06/05/16 10:05,8.9,48,7.2,45,89,25.9,16.1,38.9,24.2,70,ENE,0.8,0.5,1006.3,29.72,-999,-999,-9999,-9999,2.3,0.09,Heavy Rain,rain,1,1,0,0,0,0
06/05/16 10:11,8.9,48,7.2,45,89,18.5,11.5,38.9,24.2,80,East,4,2.5,1006.7,29.73,-999,-999,-9999,-9999,2.5,0.1,Light Rain,rain,0,1,0,0,0,0
06/05/16 10:18,8.9,48,7.2,45,89,22.2,13.8,33.3,20.7,70,ENE,12.9,8,1006.3,29.72,-999,-999,-9999,-9999,2.5,0.1,Light Rain,rain,0,1,0,0,0,0
06/05/16 10:29,8.9,48,7.2,45,89,27.8,17.3,44.4,27.6,70,ENE,4,2.5,1006.7,29.73,-999,-999,-9999,-9999,3,0.12,Light Rain,rain,0,1,0,0,0,0
06/05/16 10:39,8.9,48,7.2,45,89,24.1,15,38.9,24.2,80,East,4.8,3,1007,29.74,-999,-999,-9999,-9999,3,0.12,Light Rain,rain,0,1,0,0,0,0
06/05/16 10:51,9.4,48.9,7.2,45,86,13,8.1,31.5,19.6,80,East,6.4,4,1006.7,29.73,-999,-999,-9999,-9999,3,0.12,Light Rain,rain,0,1,0,0,0,0
06/05/16 11:01,8.9,48,7.2,45,89,16.7,10.4,33.3,20.7,80,East,2.8,1.8,1007.7,29.76,-999,-999,-9999,-9999,0.3,0.01,Light Rain,rain,0,1,0,0,0,0
06/05/16 11:10,9.4,48.9,7.8,46,90,14.8,9.2,35.2,21.9,80,East,2.8,1.8,1007.7,29.76,-999,-999,-9999,-9999,0.5,0.02,Light Rain,rain,0,1,0,0,0,0
06/05/16 11:14,9.4,48.9,7.8,46,90,13,8.1,31.5,19.6,70,ENE,4.8,3,1007.3,29.75,-999,-999,-9999,-9999,0.8,0.03,Light Rain,rain,0,1,0,0,0,0
06/05/16 11:43,9.4,48.9,7.2,45,86,13,8.1,31.5,19.6,70,ENE,16.1,10,1007.3,29.75,-999,-999,-9999,-9999,0.8,0.03,Overcast,cloudy,0,0,0,0,0,0
06/05/16 11:51,9.4,48.9,7.2,45,86,14.8,9.2,-9999,-9999,60,ENE,16.1,10,1006.7,29.73,-999,-999,-9999,-9999,0.8,0.03,Overcast,cloudy,0,0,0,0,0,0
06/05/16 12:38,9.4,48.9,7.8,46,90,22.2,13.8,35.2,21.9,70,ENE,4.8,3,1007.3,29.75,-999,-999,-9999,-9999,0,0,Overcast,cloudy,0,0,0,0,0,0
06/05/16 12:51,10,50,7.8,46,86,14.8,9.2,29.6,18.4,70,ENE,6.4,4,1006.6,29.73,-999,-999,-9999,-9999,0,0,Overcast,cloudy,0,0,0,0,0,0
06/05/16 13:07,10,50,7.8,46,86,9.3,5.8,25.9,16.1,80,East,4,2.5,1007.3,29.75,-999,-999,-9999,-9999,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
06/05/16 13:21,10,50,8.3,46.9,89,16.7,10.4,-9999,-9999,70,ENE,4.8,3,1007.3,29.75,-999,-999,-9999,-9999,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
06/05/16 13:51,10.6,51.1,8.9,48,89,11.1,6.9,-9999,-9999,80,East,9.7,6,1006.6,29.73,-999,-999,-9999,-9999,0.3,0.01,Overcast,cloudy,0,0,0,0,0,0
06/05/16 14:41,11.1,52,8.9,48,86,14.8,9.2,29.6,18.4,80,East,16.1,10,1007.7,29.76,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
06/05/16 14:51,11.1,52,8.3,46.9,83,-9999,-9999,-9999,-9999,0,North,16.1,10,1006.8,29.73,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
06/05/16 15:51,11.7,53.1,8.9,48,83,9.3,5.8,37,23,0,Variable,16.1,10,1007,29.74,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
06/05/16 16:51,11.7,53.1,8.3,46.9,80,20.4,12.7,33.3,20.7,110,ESE,16.1,10,1007.2,29.75,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
06/05/16 17:51,11.7,53.1,8.9,48,83,13,8.1,-9999,-9999,110,ESE,12.9,8,1007.9,29.77,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
06/05/16 18:02,11.1,52,8.9,48,86,9.3,5.8,27.8,17.3,0,Variable,12.9,8,1008.7,29.79,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
06/05/16 18:51,11.1,52,8.3,46.9,83,16.7,10.4,25.9,16.1,100,East,11.3,7,1008.1,29.77,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
06/05/16 19:51,10.6,51.1,8.3,46.9,86,13,8.1,-9999,-9999,60,ENE,9.7,6,1008.5,29.78,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
06/05/16 20:51,10,50,8.3,46.9,89,13,8.1,-9999,-9999,90,East,8,5,1009.1,29.8,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
06/05/16 21:51,10,50,7.8,46,86,13,8.1,-9999,-9999,70,ENE,11.3,7,1009.3,29.81,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
06/05/16 22:51,10,50,7.8,46,86,11.1,6.9,-9999,-9999,120,ESE,11.3,7,1009.7,29.82,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
06/05/16 23:51,10,50,7.8,46,86,11.1,6.9,-9999,-9999,0,Variable,12.9,8,1009.7,29.82,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 00:37,10,50,7.8,46,86,13,8.1,-9999,-9999,90,East,8,5,1010.4,29.84,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 00:51,10,50,8.3,46.9,89,14.8,9.2,-9999,-9999,90,East,6.4,4,1009.7,29.82,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 01:51,10,50,8.3,46.9,89,9.3,5.8,-9999,-9999,0,Variable,4.8,3,1009.4,29.81,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 02:16,9.4,48.9,8.3,46.9,93,11.1,6.9,-9999,-9999,70,ENE,3.2,2,1010,29.83,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 02:46,9,48.2,8,46.4,93,11.1,6.9,-9999,-9999,70,ENE,2.8,1.8,1010,29.83,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 02:51,9.4,48.9,8.3,46.9,93,11.1,6.9,-9999,-9999,70,ENE,2.8,1.8,1009.1,29.8,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 03:06,9.4,48.9,7.8,46,90,9.3,5.8,-9999,-9999,60,ENE,3.2,2,1009.7,29.82,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 03:18,9.4,48.9,8.3,46.9,93,9.3,5.8,-9999,-9999,60,ENE,2.4,1.5,1009.7,29.82,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 03:43,9.4,48.9,7.8,46,90,9.3,5.8,-9999,-9999,60,ENE,3.2,2,1009.7,29.82,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 03:51,9.4,48.9,7.8,46,90,7.4,4.6,-9999,-9999,70,ENE,2.8,1.8,1008.9,29.8,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 04:00,9.4,48.9,7.8,46,90,11.1,6.9,-9999,-9999,80,East,4,2.5,1009.7,29.82,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 04:21,9.4,48.9,7.8,46,90,14.8,9.2,-9999,-9999,80,East,4.8,3,1009.7,29.82,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 04:51,9.4,48.9,7.8,46,90,7.4,4.6,-9999,-9999,0,Variable,6.4,4,1008.9,29.8,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 05:51,8.9,48,7.8,46,93,14.8,9.2,27.8,17.3,70,ENE,8,5,1009.1,29.8,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
07/05/16 06:51,9.4,48.9,7.8,46,90,13,8.1,25.9,16.1,70,ENE,12.9,8,1009.1,29.8,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0
